ID	ISO	Glottocode	Language	Slug	NLexemes	NCognates	Author	Latitude	Longitude	Classification
1114	wlr	wail1242	Wailapa	Wailapa_1114	118	112	Tryon (1976)	-15.5656	166.9020	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, West Santo
1461	oyy	oyao1237	'Oyaoya	Oyaoya_1461	168	112	Schlossberg (2012)	-10.5392	150.6580	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, Suauic
49	bzq	buli1255	Buli	Buli_49	218	111	Blust from: Maan (1940)	0.7928	128.3424	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, South Halmahera, Southeast
39	ykm	kapp1237	Ali	Ali_39	174	110	D.C. Laycock	-3.2876	142.6590	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Schouten, Siau
1395	akt	akol1237	Akolet	Akolet_1395	223	110	Hiroko Sato	-6.2271	150.1820	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Southwest New Britain, Arawe-Pasismanua, Arawe, East Arawe
858	tgi	lawu1237	Piva	Piva_858	202	109	PC Lincoln	-6.1520	155.1290	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, South New Ireland-Northwest Solomonic, Piva-Banoni
1100	bnr	butm1237	Butmas-Tur (Butmas)	Butmas-Tur_Butmas_1100	115	109	Tryon (1976)	-15.3353	167.0340	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, East Santo, South
1504	cir	tiri1258	Ciri	Ciri_1504	162	109	Leenhardt (1946)	-21.8147	165.7920	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Southern, South, Zire-Tiri
1015	vnp	vuna1239	Vunapu	Vunapu_1015	116	108	Tryon (1976)	-14.8477	166.6910	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, West Santo
1086	mrb	mari1426	Marino	Marino_1086	117	108	Tryon (1976)	-14.9738	168.1200	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, East Vanuatu
1361	bek	bebe1252	Bebeli	Bebeli_1361	231	108	Hiroko Sato	-5.6328	150.3230	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Southwest New Britain, Arawe-Pasismanua, Arawe, East Arawe
1333	tmy	tami1290	Tami	Tami_1333	206	107	Malcolm Ross, fieldnotes, supplemented Bamler 1990	-6.7002	147.7320	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Tami
1036	ptr	piam1242	Piamatsina	Piamatsina_1036	116	106	Tryon (1976)	-14.9959	166.7380	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, West Santo
647	hla	hali1244	Halia (Selau)	Halia_Selau_647	154	105	Malcolm Ross, Helen Tapune, Josephine Wapiu	-5.2660	154.6618	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, South New Ireland-Northwest Solomonic, Nehan-North Bougainville, Buka, Halia
93	gei	gebe1237	Minyaifuin (Gebe)	Minyaifuin_Gebe_93	184	105	Blust, from Grace	-0.0604	129.3970	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, West New Guinea, Cenderawasih Bay, Raja Ampat
91	mee	meng1267	Mengen	Mengen_91	214	103	Dan Rath	-5.2222	151.4355	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Mengen
502	ngr	nang1262	Nanggu	Nanggu_502	200	103	Tryon & Hackman (1983)	-10.7146	165.9265	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Temotu, Reefs-Santa Cruz
794	pif	ping1243	Pingilapese	Pingilapese_794	144	102	Elaine M. Good, Weldis Welley	6.2167	160.7000	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, Micronesian, Micronesian Proper, Ponapeic-Trukic, Ponapeic
1042	alm	ambl1237	Amblong	Amblong_1042	113	102	Tryon (1976)	-15.5169	166.9500	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, West Santo
1108	tmt	tasm1246	Tasmate	Tasmate_1108	105	102	Tryon (1976)	-15.0792	166.6640	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, West Santo
142	wrp	waro1242	Waropen	Waropen_142	277	102	Held (1942)	-2.3300	136.5800	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, West New Guinea, Cenderawasih Bay, Waropen
1151	plb	polo1242	Polonombauk	Polonombauk_1151	113	101	Tryon (1976)	-15.2553	167.1389	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, East Santo, South
1166	nkk	noku1237	Nokuku	Nokuku_1166	113	101	Tryon (1976)	-14.8974	166.6030	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Northeast Vanuatu-Banks Islands, West Santo
126	sob	sobe1238	Sobei	Sobei_126	211	100	Blust, from Grace fieldnotes and J. Sterner 1975	-1.9200	138.7500	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Sarmi-Jayapura Bay, Sarmi
10	gzn	gane1237	Gimán	Giman_10	238	100	Dick Teljeur	-0.1432	128.4873	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, South Halmahera, East Makian-Gane
1391	avb	avau1237	Avau	Avau_1391	174	99	Malcolm Ross, fieldnotes (ca 1981), supplemented from Hiroko Sato,fieldnotes (2015) and an anonymous SIL short wordlist	-6.2434	150.4270	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Southwest New Britain, Arawe-Pasismanua, Arawe, East Arawe
1428	dww	dawa1242	Dawawa	Dawawa_1428	192	99	Schlossberg (2012)	-10.1692	149.9990	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, North Papuan Mainland-D'Entrecasteaux, Kakabai
132	tpf	tarp1240	Tarpia	Tarpia_132	201	97	Blust, from Grace Notebooks	-2.3812	139.9746	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Sarmi-Jayapura Bay, Sarmi
46	xmt	matb1237	Biga (Misool)	Biga_Misool_46	186	97	Blust, from Grace Notebooks	-1.8674	130.1221	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, West New Guinea, Cenderawasih Bay, Raja Ampat
1489	kdk	nume1242	Kapone	Kapone_1489	137	96	Leenhardt (1946)	-22.2689	166.7050	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Southern, Extreme Southern
40	amk	amba1265	Ambai (Yapen)	Ambai_Yapen_40	196	96	Blust, from Grace Notebooks	-1.8300	136.5000	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, West New Guinea, Cenderawasih Bay, Yapen, Central-Western
1384	biq	bipi1237	Bipi	Bipi_1384	105	94	Smythe and Z'Graggen (1975)	-2.1111	146.3980	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Eastern, Manus, West
1501	sih	zire1240	Sirehë	Sirehe_1501	143	94	Leenhardt (1946)	-21.6544	165.4820	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Southern, South, Zire-Tiri
659	num	niua1240	Niuafo'ou	Niuafoou_659	99	93	Dye (1980)	-15.6014	-175.6399	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, Central Pacific, East Fijian-Polynesian, Polynesian, Nuclear, Samoic-Outlier, East Uvean-Niuafo'ou
1369	duf	dumb1241	Drubea	Drubea_1369	212	93	Shintani T.L.A dictionnaire	-22.0947	166.5310	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Southern, Extreme Southern
1383	mft	moke1240	Mokaren	Mokaren_1383	107	93	Smythe and Z'Graggen (1975)	-2.0160	147.4230	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Eastern, Manus, Mokoreng-Loniu
106	bhw	biak1248	Numfor	Numfor_106	218	92	Blust, from: van Hasselt & van Hasselt (1947)	-1.2638	134.7578	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, West New Guinea, Cenderawasih Bay, Biakic
387	bjk	baro1253	Barok	Barok_387	154	91	Tabitha Tamanas, Malcolm Ross	-4.0434	152.2664	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Meso Melanesian, New Ireland, Madak
1378	anx	andr1248	Andra	Andra_1378	102	91	Smythe and Z'Graggen (1975)	-2.0589	147.0850	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Eastern, Manus, East
1382	sbc	kele1258	Bujan	Bujan_1382	113	90	Smythe and Z'Graggen (1975)	-2.0916	147.0640	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Eastern, Manus, East
354	tbe	tani1255	Tanimbili	Tanimbili_354	190	89	Tryon & Hackman (1983) and Cashmore (1972)	-11.2902	166.5266	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Temotu, Utupua-Vanikoro, Utupua
207	asz	asss1237	As	As_207	164	89	Blust, from Grace	-0.7910	131.6931	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, West New Guinea, Cenderawasih Bay, Raja Ampat
165	mbq	mais1250	Maisin	Maisin_165	211	88	John Davani	-9.1780	148.8098	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Nuclear, Maisin
1364	irh	irar1238	Irarutu	Irarutu_1364	212	88	Jackson 2014	-2.9444	133.5860	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, South Halmahera
1377	ncc	pona1250	Ponam	Ponam_1377	103	86	Smythe and Z'Graggen (1975)	-1.9170	146.8870	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Eastern, Manus, East
141	lbq	wamp1247	Wampar	Wampar_141	272	83	Blust, from Holzknecht	-6.6673	147.5134	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Huon Gulf, Markham, Lower, Wampar
352	utp	amba1266	Nembao	Nembao_352	194	81	Tryon & Hackman (1983) and Cashmore (1972)	-11.2700	166.4511	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Temotu, Utupua-Vanikoro, Utupua
1386	rak	tulu1259	Tulu	Tulu_1386	105	81	Smythe and Z'Graggen (1975)	-2.1416	146.9340	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Eastern, Manus, West
57	kzu	kayu1243	Kayupulau [Kajupulau]	Kayupulau_57	202	79	Blust, from Grace	-2.5442	140.6259	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Sarmi-Jayapura Bay, Jayapura Bay
1335	mbh	mang1403	Mangseng	Mangseng_1335	205	79	Malcolm Ross, fieldnotes & Lloyd Milligan (n.d.)	-5.8975	150.6800	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Southwest New Britain, Arawe-Pasismanua, Arawe
1375	llf	herm1237	Lup	Lup_1375	98	79	Smythe and Z'Graggen (1975)	-1.5289	145.0750	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Eastern, Manus, West
97	nau	naur1243	Nauru	Nauru_97	230	77	R. Blust, from Kaysser	-1.1115	166.5286	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, Micronesian, Nauruan
1374	sbh	sori1242	Sori	Sori_1374	104	77	Smythe and Z'Graggen (1975)	-1.9838	146.6420	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Eastern, Manus, West
1392	hot	hote1245	Hote (Misim dialect)	Hote_Misim_Dialect_1392	190	77	(1) Malcolm Ross, fieldnotes (2) Marguerite Muzzey, n.d. Electronic dictionary of Hote. Ukarumpa: Summer Institute of Linguistics	-7.0771	146.8690	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Huon Gulf, South, Hote-Buang, Hote
1387	pkg	pakt1239	Pak	Pak_1387	104	76	Smythe and Z'Graggen (1975)	-2.0527	147.7670	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Eastern, Pak-Tong
1389	blq	balu1257	Baluan	Baluan_1389	105	76	Smythe and Z'Graggen (1975)	-2.5604	147.2820	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Eastern, Southeast Islands
1394	sso	siss1243	Sissano (Arop dialect)	Sissano_Arop_Dialect_1394	196	76	(1) Malcolm Ross, fieldnotes (2) Whiteacre (n.d.), (3) Whiteacre (1986)	-3.0198	142.0490	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Schouten, Siau
1506		bala1316	ʝalasu	Jalasu_1506	81	75	Leenhardt (1946)	-20.2500	164.2000	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, New Caledonian, Northern, Extreme Northern
24	mhz	morm1235	Mor	Mor_24	184	75	Blust, from Laycock (1965-1966), Anceaux (1961)	-3.0000	135.7500	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, West New Guinea, Cenderawasih Bay, Mor
1380	nss	nali1245	Jiriw	Jiriw_1380	102	68	Smythe and Z'Graggen (1975)	-2.1427	147.2020	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Admiralty Islands, Eastern, Manus, East
1334	ptp	pate1247	Mumeng (Patep dialect)	Mumeng_Patep_Dialect_1334	169	64	Malcolm Ross, fieldnotes & Adams (n.d.)	-6.9199	146.6390	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Huon Gulf, South, Hote-Buang, Buang, Mumeng
23	kis	kiss1246	Kis	Kis_23	125	63	D.C. Laycock	-3.7820	143.9154	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Schouten, Kairiru-Manam, Manam
77	yap	yape1248	Yapese	Yapese_77	260	58	Blust, from Jensen, Corrections from Keira Ballantyne	9.5985	138.2922	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Yapese
669	nmw	nimo1246	Nimoa	Nimoa_669	83	56	Henderson and Henderson 1974	-11.2297	153.1584	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, Papuan Tip, Peripheral, Kilivila-Louisiades, Nimoa-Sudest
1251			Tesmbol (Usus)	Tesmbol_Usus_1251	200	189	Aviva Shimelman	-	-	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Malekula Interior
1314			Alavas-Wowo (Wowo 1)	Alavas-Wowo_Wowo_1_1314	179	178	Aviva Shimelman	-	-	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Malekula Interior
1286			Siviti (Beterbu, Jericho)	Siviti_Beterbu_Jericho_1286	179	177	Aviva Shimelman	-	-	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Malekula Interior
1309			ßatarxobu (Gunwar)	Vatarxobu_Gunwar_1309	174	172	Aviva Shimelman	-	-	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Malekula Interior
1313			Najit	Najit_1313	171	168	Aviva Shimelman	-	-	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Malekula Interior
1401			Mandri (Farun) 162-91	Mandri_Farun_162-91_1401	178	155	Aviva Shimelman	-	-	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, North and Central Vanuatu, Malekula Interior
401			Riwo	Riwo_401	116	111	Malcolm Ross	-	-	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic, North New Guinea, Ngero-Vitiaz, Vitiaz, Bel
1654	nuq	nuku1258	Nukumanu	Nukumanu_1654	153	166	Richard Feinberg 	-	-	Austronesian, Malayo-Polynesian, Central-Eastern Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central-Eastern Oceanic, Remote Oceanic, Central Pacific, East Fijian-Polynesian, Polynesian, Nuclear, Samoic-Outlier, Ellicean
